memberID,holdtime,pack_name,piece_count_1,piece_count_2,difficulty_rating_1,difficulty_rating_2,brand_2,brand_1,num_puzzles
member659,2.0209355387973726,Stave Puzzles Have A Ball Artifact Puzzles Kristian Adam Mr. Pink Palace,65,203,3,1,Stave,Artifact,2
member1,1.1923039608618518,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member5,1.8820922522570949,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member26,53.819433488499286,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member40,1.8001612077196527,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member45,1.837801970192396,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member46,3.277665751081261,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member67,12.0485880587539,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member72,7.658097831875903,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member75,24.39900450441677,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member91,2.711203039271898,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member93,6.247321953475046,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member95,14.136310086339236,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member98,11.63641861681205,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member103,10.71836247998287,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member110,5.88591900770897,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member117,2.185497172148646,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member121,31.951061739787512,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member123,3.357144601553993,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member127,5.714374511091574,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member129,2.095453689624537,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member142,4.922985942361204,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member146,1.918022835290764,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member153,7.925098007302928,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member156,28.859608033829144,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member161,0.1628432495984953,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member166,4.025098850552743,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member173,94.84226626014092,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member174,16.157023978631923,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member201,82.08488983595123,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member207,3.0424784999628933,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member209,11.80545546857677,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member216,10.622778656017372,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member218,0.8666998484053704,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member224,8.438305957107106,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member227,10.848240951702255,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member234,72.81534186049889,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member239,8.803832670860023,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member249,19.951587339385185,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member250,4.869818518221713,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member253,2.7228375880712155,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member258,43.92365708987123,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member266,4.991227928091829,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member279,1.773485904662905,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member292,2.8616376411095024,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member298,3.785715890845058,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member305,64.15968203726186,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member308,45.07240187269883,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member310,3.859151506125116,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member322,35.95260966263901,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member324,2.2433859888266205,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member325,2.21655459162882,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member331,12.969521353136969,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member332,79.34568787159101,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member334,36.53970972408668,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member335,6.7146355061971645,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member343,65.7640758015993,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member356,25.279942898060288,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member361,5.946051862806262,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member363,4.284210166530382,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member372,11.908814913813114,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member376,23.204854291762757,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member380,11.96951046745898,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member387,3.112719737373009,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member390,3.4981213518931367,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member392,55.90868417819823,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member402,2.8208387301544326,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member414,6.223327758507593,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member417,7.806612044178113,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member418,8.441166391331285,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member421,0.9581668825218402,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member426,18.847805478755102,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member427,14.10084139961633,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member442,9.223464324496714,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member452,11.651759565553856,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member468,2.478227315283264,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member471,23.035035864913564,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member473,4.868008481472304,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member474,32.358463515548195,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member478,8.761107598018622,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member481,12.436736328461736,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member483,1.9910816929183448,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member489,30.049822473650497,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member495,2.7264257953793405,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member509,12.535253038714512,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member525,2.078488842273565,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member533,7.980026554039849,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member535,11.579581941184468,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member538,14.994968763227442,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member545,10.91638111111963,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member549,16.269430681825902,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member555,13.664077007752407,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member563,8.00411915796346,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member565,4.8017993766921645,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member568,2.1499864073180324,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member576,9.173309562178993,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member580,3.0634449672929978,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member581,2.7984913156181945,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member585,36.035078110184976,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member587,1.0732996046131018,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member589,4.124107773585463,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member591,6.039154555626169,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member602,5.18226297203404,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member608,10.714029610251158,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member625,17.859848501891875,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member628,1.6942738258375465,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member632,6.642646604501956,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member643,26.56637133646717,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member652,7.86318896204978,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member658,1.924350801589294,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member662,3.8603580194443863,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member1,1.0779474489429282,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member17,2.2538361251591086,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member29,20.443351808453937,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member58,11.968599631385336,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member86,5.3875320649657175,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member157,11.704465842175509,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member158,37.96259758008968,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member211,12.233614183606818,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member216,25.102323397783294,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member251,18.984629079831493,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member285,6.065293657699132,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member288,5.1739823242123615,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member299,11.034624842184074,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member304,2.97278158974022,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member316,99.6815069356717,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member340,7.897064299661551,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member401,17.561259449298902,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member451,7.07247386480419,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member466,10.74137727964492,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member481,10.773764450982304,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member493,0.3368675992326851,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member525,52.999871796164975,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member551,3.2092750594938657,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member562,74.83214362283731,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member595,45.23539160277138,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member658,0.2737532122763426,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member1,1.011096458587037,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member12,12.816654473718495,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member30,12.095815169409596,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member33,132.8400419983792,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member34,84.06638096901335,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member40,19.345046778455856,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member45,0.5684538168776158,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member48,7.313470193564653,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member49,16.78911284724227,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member91,29.870687103672857,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member95,16.852112026650186,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member104,14.177170146780394,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member113,100.9893371671138,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member116,5.134958637095301,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member118,7.017543914795335,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
member134,19.058138153797685,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,3,Artifact,Artifact,2
